round,train,validation,gap
419,0.08075594450561198,0.09387345597086899,0.013117511465257012
420,0.08074801134592807,0.09387558256410619,0.013127571218178119
421,0.08073648885301847,0.09388254631811391,0.013146057465095437
422,0.08073159597536551,0.09388607152375471,0.013154475548389194
423,0.08072077536975691,0.09388903103290769,0.013168255663150774
424,0.08070990536481133,0.09388818890278237,0.013178283537971042
425,0.08070109738388262,0.09388832957768214,0.013187232193799525
426,0.08069021245379353,0.09388823739470567,0.013198024940912143
427,0.08068030971435376,0.09388895213392652,0.013208642419572758
428,0.08067074462182412,0.09389233438192426,0.013221589760100141
429,0.08066158230381684,0.09389358972161617,0.013232007417799327
430,0.08065555063757984,0.09389763624687891,0.01324208560929907
